STATE,PROVINCE,CITY,BARANGAY,ZIP CODE
Metro Manila,NCR,Pasay City,Barangay 103,1300
Metro Manila,NCR,Pasay City,Barangay 104,1300
Metro Manila,NCR,Pasay City,Barangay 105,1300
Metro Manila,NCR,Pasay City,Barangay 106,1300
Metro Manila,NCR,Pasay City,Barangay 107,1300
Metro Manila,NCR,Pasay City,Barangay 108,1300
Metro Manila,NCR,Pasay City,Barangay 109,1300
Metro Manila,NCR,Pasay City,Barangay 11,1300
Metro Manila,NCR,Pasay City,Barangay 110,1300
Metro Manila,NCR,Pasay City,Barangay 111,1300
Metro Manila,NCR,Pasay City,Barangay 112,1300
Metro Manila,NCR,Pasay City,Barangay 113,1300
Metro Manila,NCR,Pasay City,Barangay 114,1300
Metro Manila,NCR,Pasay City,Barangay 115,1300
Metro Manila,NCR,Pasay City,Barangay 116,1300
Metro Manila,NCR,Pasay City,Barangay 117,1300
Metro Manila,NCR,Pasay City,Barangay 118,1300
Metro Manila,NCR,Pasay City,Barangay 119,1300
Metro Manila,NCR,Pasay City,Barangay 12,1300
Metro Manila,NCR,Pasay City,Barangay 120,1300
Metro Manila,NCR,Pasay City,Barangay 121,1300
Metro Manila,NCR,Pasay City,Barangay 122,1300
Metro Manila,NCR,Pasay City,Barangay 123,1300
Metro Manila,NCR,Pasay City,Barangay 124,1300
Metro Manila,NCR,Pasay City,Barangay 125,1300
Metro Manila,NCR,Pasay City,Barangay 126,1300
Metro Manila,NCR,Pasay City,Barangay 127,1300
Metro Manila,NCR,Pasay City,Barangay 128,1300
Metro Manila,NCR,Pasay City,Barangay 129,1300
Metro Manila,NCR,Pasay City,Barangay 13,1300
Metro Manila,NCR,Pasay City,Barangay 130,1300
Metro Manila,NCR,Pasay City,Barangay 131,1300
Metro Manila,NCR,Pasay City,Barangay 132,1300
Metro Manila,NCR,Pasay City,Barangay 133,1300
Metro Manila,NCR,Pasay City,Barangay 134,1300
Metro Manila,NCR,Pasay City,Barangay 135,1300
Metro Manila,NCR,Pasay City,Barangay 136,1300
Metro Manila,NCR,Pasay City,Barangay 137,1300
Metro Manila,NCR,Pasay City,Barangay 138,1300
Metro Manila,NCR,Pasay City,Barangay 139,1300
Metro Manila,NCR,Pasay City,Barangay 14,1300
Metro Manila,NCR,Pasay City,Barangay 140,1300
Metro Manila,NCR,Pasay City,Barangay 141,1300
Metro Manila,NCR,Pasay City,Barangay 142,1300
Metro Manila,NCR,Pasay City,Barangay 143,1300
Metro Manila,NCR,Pasay City,Barangay 144,1300
Metro Manila,NCR,Pasay City,Barangay 145,1300
Metro Manila,NCR,Pasay City,Barangay 146,1300
Metro Manila,NCR,Pasay City,Barangay 147,1300
Metro Manila,NCR,Pasay City,Barangay 148,1300
Metro Manila,NCR,Pasay City,Barangay 149,1300
Metro Manila,NCR,Pasay City,Barangay 15,1300
Metro Manila,NCR,Pasay City,Barangay 150,1300
Metro Manila,NCR,Pasay City,Barangay 151,1300
Metro Manila,NCR,Pasay City,Barangay 152,1300
Metro Manila,NCR,Pasay City,Barangay 153,1300
Metro Manila,NCR,Pasay City,Barangay 154,1300
Metro Manila,NCR,Pasay City,Barangay 155,1300
Metro Manila,NCR,Pasay City,Barangay 156,1300
Metro Manila,NCR,Pasay City,Barangay 157,1300
Metro Manila,NCR,Pasay City,Barangay 158,1300
Metro Manila,NCR,Pasay City,Barangay 159,1300
Metro Manila,NCR,Pasay City,Barangay 16,1300
Metro Manila,NCR,Pasay City,Barangay 160,1300
Metro Manila,NCR,Pasay City,Barangay 161,1300
Metro Manila,NCR,Pasay City,Barangay 162,1300
Metro Manila,NCR,Pasay City,Barangay 163,1300
Metro Manila,NCR,Pasay City,Barangay 164,1300
Metro Manila,NCR,Pasay City,Barangay 165,1300
Metro Manila,NCR,Pasay City,Barangay 166,1300
Metro Manila,NCR,Pasay City,Barangay 167,1300
Metro Manila,NCR,Pasay City,Barangay 168,1300
Metro Manila,NCR,Pasay City,Barangay 169,1300
Metro Manila,NCR,Pasay City,Barangay 17,1300
Metro Manila,NCR,Pasay City,Barangay 170,1300
Metro Manila,NCR,Pasay City,Barangay 171,1300
Metro Manila,NCR,Pasay City,Barangay 172,1300
Metro Manila,NCR,Pasay City,Barangay 173,1300
Metro Manila,NCR,Pasay City,Barangay 174,1300
Metro Manila,NCR,Pasay City,Barangay 175,1300
Metro Manila,NCR,Pasay City,Barangay 176,1300
Metro Manila,NCR,Pasay City,Barangay 177,1300
Metro Manila,NCR,Pasay City,Barangay 178,1300
Metro Manila,NCR,Pasay City,Barangay 179,1300
Metro Manila,NCR,Pasay City,Barangay 18,1300
Metro Manila,NCR,Pasay City,Barangay 180,1300
Metro Manila,NCR,Pasay City,Barangay 181,1300
Metro Manila,NCR,Pasay City,Barangay 182,1300
Metro Manila,NCR,Pasay City,Barangay 183,1300
Metro Manila,NCR,Pasay City,Barangay 184,1300
Metro Manila,NCR,Pasay City,Barangay 185,1300
Metro Manila,NCR,Pasay City,Barangay 186,1300
Metro Manila,NCR,Pasay City,Barangay 187,1300
Metro Manila,NCR,Pasay City,Barangay 188,1300
Metro Manila,NCR,Pasay City,Barangay 189,1300
Metro Manila,NCR,Pasay City,Barangay 19,1300
Metro Manila,NCR,Pasay City,Barangay 190,1300
Metro Manila,NCR,Pasay City,Barangay 191,1300
Metro Manila,NCR,Pasay City,Barangay 192,1300
Metro Manila,NCR,Pasay City,Barangay 193,1300
Metro Manila,NCR,Pasay City,Barangay 194,1300
Metro Manila,NCR,Pasay City,Barangay 195,1300
Metro Manila,NCR,Pasay City,Barangay 196,1300
Metro Manila,NCR,Pasay City,Barangay 197,1300
Metro Manila,NCR,Pasay City,Barangay 198,1300
Metro Manila,NCR,Pasay City,Barangay 199,1300
Metro Manila,NCR,Pasay City,Barangay 2,1300
Metro Manila,NCR,Pasay City,Barangay 20,1300
Metro Manila,NCR,Pasay City,Barangay 200,1300
Metro Manila,NCR,Pasay City,Barangay 201,1300
Metro Manila,NCR,Pasay City,Barangay 21,1300
Metro Manila,NCR,Pasay City,Barangay 22,1300
Metro Manila,NCR,Pasay City,Barangay 23,1300
Metro Manila,NCR,Pasay City,Barangay 24,1300
Metro Manila,NCR,Pasay City,Barangay 25,1300
Metro Manila,NCR,Pasay City,Barangay 26,1300
Metro Manila,NCR,Pasay City,Barangay 27,1300
Metro Manila,NCR,Pasay City,Barangay 28,1300
Metro Manila,NCR,Pasay City,Barangay 29,1300
Metro Manila,NCR,Pasay City,Barangay 3,1300
Metro Manila,NCR,Pasay City,Barangay 30,1300
Metro Manila,NCR,Pasay City,Barangay 31,1300
Metro Manila,NCR,Pasay City,Barangay 32,1300
Metro Manila,NCR,Pasay City,Barangay 33,1300
Metro Manila,NCR,Pasay City,Barangay 34,1300
Metro Manila,NCR,Pasay City,Barangay 35,1300
Metro Manila,NCR,Pasay City,Barangay 36,1300
Metro Manila,NCR,Pasay City,Barangay 37,1300
Metro Manila,NCR,Pasay City,Barangay 38,1300
Metro Manila,NCR,Pasay City,Barangay 39,1300
Metro Manila,NCR,Pasay City,Barangay 4,1300
Metro Manila,NCR,Pasay City,Barangay 40,1300
Metro Manila,NCR,Pasay City,Barangay 41,1300
Metro Manila,NCR,Pasay City,Barangay 42,1300
Metro Manila,NCR,Pasay City,Barangay 43,1300
Metro Manila,NCR,Pasay City,Barangay 44,1300
Metro Manila,NCR,Pasay City,Barangay 45,1300
Metro Manila,NCR,Pasay City,Barangay 46,1300
Metro Manila,NCR,Pasay City,Barangay 47,1300
Metro Manila,NCR,Pasay City,Barangay 48,1300
Metro Manila,NCR,Pasay City,Barangay 49,1300
Metro Manila,NCR,Pasay City,Barangay 5,1300
Metro Manila,NCR,Pasay City,Barangay 50,1300
Metro Manila,NCR,Pasay City,Barangay 51,1300
Metro Manila,NCR,Pasay City,Barangay 52,1300
Metro Manila,NCR,Pasay City,Barangay 53,1300
Metro Manila,NCR,Pasay City,Barangay 54,1300
Metro Manila,NCR,Pasay City,Barangay 55,1300
Metro Manila,NCR,Pasay City,Barangay 56,1300
Metro Manila,NCR,Pasay City,Barangay 57,1300
Metro Manila,NCR,Pasay City,Barangay 58,1300
Metro Manila,NCR,Pasay City,Barangay 59,1300
Metro Manila,NCR,Pasay City,Barangay 6,1300
Metro Manila,NCR,Pasay City,Barangay 60,1300
Metro Manila,NCR,Pasay City,Barangay 61,1300
Metro Manila,NCR,Pasay City,Barangay 62,1300
Metro Manila,NCR,Pasay City,Barangay 63,1300
Metro Manila,NCR,Pasay City,Barangay 64,1300
Metro Manila,NCR,Pasay City,Barangay 65,1300
Metro Manila,NCR,Pasay City,Barangay 66,1300
Metro Manila,NCR,Pasay City,Barangay 67,1300
Metro Manila,NCR,Pasay City,Barangay 68,1300
Metro Manila,NCR,Pasay City,Barangay 69,1300
Metro Manila,NCR,Pasay City,Barangay 7,1300
Metro Manila,NCR,Pasay City,Barangay 70,1300
Metro Manila,NCR,Pasay City,Barangay 71,1300
Metro Manila,NCR,Pasay City,Barangay 72,1300
Metro Manila,NCR,Pasay City,Barangay 73,1300
Metro Manila,NCR,Pasay City,Barangay 74,1300
Metro Manila,NCR,Pasay City,Barangay 75,1300
Metro Manila,NCR,Pasay City,Barangay 76,1300
Metro Manila,NCR,Pasay City,Barangay 77,1300
Metro Manila,NCR,Pasay City,Barangay 78,1300
Metro Manila,NCR,Pasay City,Barangay 79,1300
Metro Manila,NCR,Pasay City,Barangay 8,1300
Metro Manila,NCR,Pasay City,Barangay 80,1300
Metro Manila,NCR,Pasay City,Barangay 81,1300
Metro Manila,NCR,Pasay City,Barangay 82,1300
Metro Manila,NCR,Pasay City,Barangay 83,1300
Metro Manila,NCR,Pasay City,Barangay 84,1300
Metro Manila,NCR,Pasay City,Barangay 85,1300
Metro Manila,NCR,Pasay City,Barangay 86,1300
Metro Manila,NCR,Pasay City,Barangay 87,1300
Metro Manila,NCR,Pasay City,Barangay 88,1300
Metro Manila,NCR,Pasay City,Barangay 89,1300
Metro Manila,NCR,Pasay City,Barangay 9,1300
Metro Manila,NCR,Pasay City,Barangay 90,1300
Metro Manila,NCR,Pasay City,Barangay 91,1300
Metro Manila,NCR,Pasay City,Barangay 92,1300
Metro Manila,NCR,Pasay City,Barangay 93,1300
Metro Manila,NCR,Pasay City,Barangay 94,1300
Metro Manila,NCR,Pasay City,Barangay 95,1300
Metro Manila,NCR,Pasay City,Barangay 96,1300
Metro Manila,NCR,Pasay City,Barangay 97,1300
Metro Manila,NCR,Pasay City,Barangay 98,1300
Metro Manila,NCR,Pasay City,Barangay 99,1300
Metro Manila,NCR,Pasig City,Bagong Ilog,1600
Metro Manila,NCR,Pasig City,Bagong Katipunan,1600
Metro Manila,NCR,Pasig City,Bambang,1600
Metro Manila,NCR,Pasig City,Buting,1600
Metro Manila,NCR,Pasig City,Caniogan,1600
Metro Manila,NCR,Pasig City,Dela Paz,1600
Metro Manila,NCR,Pasig City,Kalawaan,1600
Metro Manila,NCR,Pasig City,Kapasigan,1600
Metro Manila,NCR,Pasig City,Kapitolyo,1600
Metro Manila,NCR,Pasig City,Malinao,1600
Metro Manila,NCR,Pasig City,Manggahan,1600
Metro Manila,NCR,Pasig City,Maybunga,1600
Metro Manila,NCR,Pasig City,Oranbo,1600
Metro Manila,NCR,Pasig City,Palatiw,1600
Metro Manila,NCR,Pasig City,Pinagbuhatan,1600
Metro Manila,NCR,Pasig City,Pineda,1600
Metro Manila,NCR,Pasig City,Rosario,1600
Metro Manila,NCR,Pasig City,Sagad,1600
Metro Manila,NCR,Pasig City,San Antonio,1600
Metro Manila,NCR,Pasig City,San Joaquin,1600
Metro Manila,NCR,Pasig City,San Jose,1600
Metro Manila,NCR,Pasig City,San Miguel,1600
Metro Manila,NCR,Pasig City,San Nicolas,1600
Metro Manila,NCR,Pasig City,Santa Cruz,1600
Metro Manila,NCR,Pasig City,Santa Lucia,1600
Metro Manila,NCR,Pasig City,Santa Rosa,1600
Metro Manila,NCR,Pasig City,Santo Tomas,1600
Metro Manila,NCR,Pasig City,Santolan,1600
Metro Manila,NCR,Pasig City,Sumilang,1600
Metro Manila,NCR,Pasig City,Ugong,1600
Metro Manila,NCR,Pateros,Aguho,1620
Metro Manila,NCR,Pateros,Magtanggol,1620
Metro Manila,NCR,Pateros,Martires Del 96,1620
Metro Manila,NCR,Pateros,Poblacion,1620
Metro Manila,NCR,Pateros,San Pedro,1620
Metro Manila,NCR,Pateros,San Roque,1620
Metro Manila,NCR,Pateros,Santa Ana,1620
Metro Manila,NCR,Pateros,Santo Rosario-Kanluran,1620
Metro Manila,NCR,Pateros,Santo Rosario-Silangan,1620
Metro Manila,NCR,Pateros,Tabacalera,1620
Metro Manila,NCR,Port Area,Barangay 649,1018
Metro Manila,NCR,Port Area,Barangay 650,1018
Metro Manila,NCR,Port Area,Barangay 651,1018
Metro Manila,NCR,Port Area,Barangay 652,1018
Metro Manila,NCR,Port Area,Barangay 653,1018
Metro Manila,NCR,Quezon City,Alicia,1100
Metro Manila,NCR,Quezon City,Amihan,1100
Metro Manila,NCR,Quezon City,Apolonio Samson,1100
Metro Manila,NCR,Quezon City,Aurora,1100
Metro Manila,NCR,Quezon City,Baesa,1100
Metro Manila,NCR,Quezon City,Bagbag,1100
Metro Manila,NCR,Quezon City,Bagong Lipunan Ng Crame,1100
Metro Manila,NCR,Quezon City,Bagong Pag-asa,1100
Metro Manila,NCR,Quezon City,Bagong Silangan,1100
Metro Manila,NCR,Quezon City,Bagumbayan,1100
Metro Manila,NCR,Quezon City,Bagumbuhay,1100
Metro Manila,NCR,Quezon City,Bahay Toro,1100
Metro Manila,NCR,Quezon City,Balingasa,1100
Metro Manila,NCR,Quezon City,Balong Bato,1100
Metro Manila,NCR,Quezon City,Batasan Hills,1100
Metro Manila,NCR,Quezon City,Bayanihan,1100
Metro Manila,NCR,Quezon City,Blue Ridge A,1100
Metro Manila,NCR,Quezon City,Blue Ridge B,1100
Metro Manila,NCR,Quezon City,Botocan,1100
Metro Manila,NCR,Quezon City,Bungad,1100
Metro Manila,NCR,Quezon City,Camp Aguinaldo,1100
Metro Manila,NCR,Quezon City,Capri,1100
Metro Manila,NCR,Quezon City,Central,1100
Metro Manila,NCR,Quezon City,Claro,1100
Metro Manila,NCR,Quezon City,Commonwealth,1100
Metro Manila,NCR,Quezon City,Culiat,1100
Metro Manila,NCR,Quezon City,Damar,1100
Metro Manila,NCR,Quezon City,Damayan,1100
Metro Manila,NCR,Quezon City,Damayang Lagi,1100
Metro Manila,NCR,Quezon City,Del Monte,1100
Metro Manila,NCR,Quezon City,Dioquino Zobel,1100
Metro Manila,NCR,Quezon City,Don Manuel,1100
Metro Manila,NCR,Quezon City,Doña Imelda,1100
Metro Manila,NCR,Quezon City,Doña Josefa,1100
Metro Manila,NCR,Quezon City,Duyan-duyan,1100
Metro Manila,NCR,Quezon City,E. Rodriguez,1100
Metro Manila,NCR,Quezon City,East Kamias,1100
Metro Manila,NCR,Quezon City,Escopa I,1100
Metro Manila,NCR,Quezon City,Escopa II,1100
Metro Manila,NCR,Quezon City,Escopa III,1100
Metro Manila,NCR,Quezon City,Escopa IV,1100
Metro Manila,NCR,Quezon City,Fairview,1100
Metro Manila,NCR,Quezon City,Greater Lagro,1100
Metro Manila,NCR,Quezon City,Gulod,1100
Metro Manila,NCR,Quezon City,Holy Spirit,1100
Metro Manila,NCR,Quezon City,Horseshoe,1100
Metro Manila,NCR,Quezon City,Immaculate Concepcion,1100
Metro Manila,NCR,Quezon City,Kaligayahan,1100
Metro Manila,NCR,Quezon City,Kalusugan,1100
Metro Manila,NCR,Quezon City,Kamuning,1100
Metro Manila,NCR,Quezon City,Katipunan,1100
Metro Manila,NCR,Quezon City,Kaunlaran,1100
Metro Manila,NCR,Quezon City,Kristong Hari,1100
Metro Manila,NCR,Quezon City,Krus Na Ligas,1100
Metro Manila,NCR,Quezon City,Laging Handa,1100
Metro Manila,NCR,Quezon City,Libis,1100
Metro Manila,NCR,Quezon City,Lourdes,1100
Metro Manila,NCR,Quezon City,Loyola Heights,1100
Metro Manila,NCR,Quezon City,Maharlika,1100
Metro Manila,NCR,Quezon City,Malaya,1100
Metro Manila,NCR,Quezon City,Mangga,1100
Metro Manila,NCR,Quezon City,Manresa,1100
Metro Manila,NCR,Quezon City,Mariana,1100
Metro Manila,NCR,Quezon City,Mariblo,1100
Metro Manila,NCR,Quezon City,Marilag,1100
Metro Manila,NCR,Quezon City,Masagana,1100
Metro Manila,NCR,Quezon City,Masambong,1100
Metro Manila,NCR,Quezon City,Matandang Balara,1100
Metro Manila,NCR,Quezon City,Milagrosa,1100
Metro Manila,NCR,Quezon City,N.S. Amoranto,1100
Metro Manila,NCR,Quezon City,Nagkaisang Nayon,1100
Metro Manila,NCR,Quezon City,Nayong Kanluran,1100
Metro Manila,NCR,Quezon City,New Era,1100
Metro Manila,NCR,Quezon City,North Fairview,1100
Metro Manila,NCR,Quezon City,Novaliches Proper,1100
Metro Manila,NCR,Quezon City,Obrero,1100
Metro Manila,NCR,Quezon City,Old Capitol Site,1100
Metro Manila,NCR,Quezon City,Paang Bundok,1100
Metro Manila,NCR,Quezon City,Pag-ibig Sa Nayon,1100
Metro Manila,NCR,Quezon City,Paligsahan,1100
Metro Manila,NCR,Quezon City,Paltok,1100
Metro Manila,NCR,Quezon City,Pansol,1100
Metro Manila,NCR,Quezon City,Paraiso,1100
Metro Manila,NCR,Quezon City,Pasong Putik Proper,1100
Metro Manila,NCR,Quezon City,Pasong Tamo,1100
Metro Manila,NCR,Quezon City,Payatas,1100
Metro Manila,NCR,Quezon City,Phil-Am,1100
Metro Manila,NCR,Quezon City,Pinagkaisahan,1100
Metro Manila,NCR,Quezon City,Pinyahan,1100
Metro Manila,NCR,Quezon City,Project 6,1100
Metro Manila,NCR,Quezon City,Quirino 2-A,1100
Metro Manila,NCR,Quezon City,Quirino 2-B,1100
Metro Manila,NCR,Quezon City,Quirino 2-C,1100
Metro Manila,NCR,Quezon City,Quirino 3-A,1100
Metro Manila,NCR,Quezon City,Ramon Magsaysay,1100
Metro Manila,NCR,Quezon City,Roxas,1100
Metro Manila,NCR,Quezon City,Sacred Heart,1100
Metro Manila,NCR,Quezon City,Saint Ignatius,1100
Metro Manila,NCR,Quezon City,Saint Peter,1100
Metro Manila,NCR,Quezon City,Salvacion,1100
Metro Manila,NCR,Quezon City,San Agustin,1100
Metro Manila,NCR,Quezon City,San Antonio,1100
Metro Manila,NCR,Quezon City,San Bartolome,1100
Metro Manila,NCR,Quezon City,San Isidro,1100
Metro Manila,NCR,Quezon City,San Isidro Labrador,1100
Metro Manila,NCR,Quezon City,San Jose,1100
Metro Manila,NCR,Quezon City,San Martin De Porres,1100
Metro Manila,NCR,Quezon City,San Roque,1100
Metro Manila,NCR,Quezon City,San Vicente,1100
Metro Manila,NCR,Quezon City,Sangandaan,1100
Metro Manila,NCR,Quezon City,Santa Cruz,1100
Metro Manila,NCR,Quezon City,Santa Lucia,1100
Metro Manila,NCR,Quezon City,Santa Monica,1100
Metro Manila,NCR,Quezon City,Santa Teresita,1100
Metro Manila,NCR,Quezon City,Santo Cristo,1100
Metro Manila,NCR,Quezon City,Santo Domingo,1100
Metro Manila,NCR,Quezon City,Santo Niño,1100
Metro Manila,NCR,Quezon City,Santol,1100
Metro Manila,NCR,Quezon City,Sauyo,1100
Metro Manila,NCR,Quezon City,Sienna,1100
Metro Manila,NCR,Quezon City,Sikatuna Village,1100
Metro Manila,NCR,Quezon City,Silangan,1100
Metro Manila,NCR,Quezon City,Socorro,1100
Metro Manila,NCR,Quezon City,South Triangle,1100
Metro Manila,NCR,Quezon City,Tagumpay,1100
Metro Manila,NCR,Quezon City,Talayan,1100
Metro Manila,NCR,Quezon City,Talipapa,1100
Metro Manila,NCR,Quezon City,Tandang Sora,1100
Metro Manila,NCR,Quezon City,Tatalon,1100
Metro Manila,NCR,Quezon City,Teachers Village East,1100
Metro Manila,NCR,Quezon City,Teachers Village West,1100
Metro Manila,NCR,Quezon City,U.P. Campus,1100
Metro Manila,NCR,Quezon City,U.P. Village,1100
Metro Manila,NCR,Quezon City,Ugong Norte,1100
Metro Manila,NCR,Quezon City,Unang Sigaw,1100
Metro Manila,NCR,Quezon City,Valencia,1100
Metro Manila,NCR,Quezon City,Vasra,1100
Metro Manila,NCR,Quezon City,Veterans Village,1100
Metro Manila,NCR,Quezon City,Villa Maria Clara,1100
Metro Manila,NCR,Quezon City,West Kamias,1100
Metro Manila,NCR,Quezon City,West Triangle,1100
Metro Manila,NCR,Quezon City,White Plains,1100
Metro Manila,NCR,Quiapo,Barangay 306,1001
Metro Manila,NCR,Quiapo,Barangay 307,1001
Metro Manila,NCR,Quiapo,Barangay 308,1001
Metro Manila,NCR,Quiapo,Barangay 309,1001
Metro Manila,NCR,Quiapo,Barangay 383,1001
Metro Manila,NCR,Quiapo,Barangay 384,1001
Metro Manila,NCR,Quiapo,Barangay 385,1001
Metro Manila,NCR,Quiapo,Barangay 386,1001
Metro Manila,NCR,Quiapo,Barangay 387,1001
Metro Manila,NCR,Quiapo,Barangay 388,1001
Metro Manila,NCR,Quiapo,Barangay 389,1001
Metro Manila,NCR,Quiapo,Barangay 390,1001
Metro Manila,NCR,Quiapo,Barangay 391,1001
Metro Manila,NCR,Quiapo,Barangay 392,1001
Metro Manila,NCR,Quiapo,Barangay 393,1001
Metro Manila,NCR,Quiapo,Barangay 394,1001
Metro Manila,NCR,Sampaloc,Barangay 395,1008
Metro Manila,NCR,Sampaloc,Barangay 396,1008
Metro Manila,NCR,Sampaloc,Barangay 397,1008
Metro Manila,NCR,Sampaloc,Barangay 398,1008
Metro Manila,NCR,Sampaloc,Barangay 399,1008
Metro Manila,NCR,Sampaloc,Barangay 400,1008
Metro Manila,NCR,Sampaloc,Barangay 401,1008
Metro Manila,NCR,Sampaloc,Barangay 402,1008
Metro Manila,NCR,Sampaloc,Barangay 403,1008
Metro Manila,NCR,Sampaloc,Barangay 404,1008
Metro Manila,NCR,Sampaloc,Barangay 405,1008
Metro Manila,NCR,Sampaloc,Barangay 406,1008
Metro Manila,NCR,Sampaloc,Barangay 407,1008
Metro Manila,NCR,Sampaloc,Barangay 408,1008
Metro Manila,NCR,Sampaloc,Barangay 409,1008
Metro Manila,NCR,Sampaloc,Barangay 410,1008
Metro Manila,NCR,Sampaloc,Barangay 411,1008
Metro Manila,NCR,Sampaloc,Barangay 412,1008
Metro Manila,NCR,Sampaloc,Barangay 413,1008
Metro Manila,NCR,Sampaloc,Barangay 414,1008
Metro Manila,NCR,Sampaloc,Barangay 415,1008
Metro Manila,NCR,Sampaloc,Barangay 416,1008
Metro Manila,NCR,Sampaloc,Barangay 417,1008
Metro Manila,NCR,Sampaloc,Barangay 418,1008
Metro Manila,NCR,Sampaloc,Barangay 419,1008
Metro Manila,NCR,Sampaloc,Barangay 420,1008
Metro Manila,NCR,Sampaloc,Barangay 421,1008
Metro Manila,NCR,Sampaloc,Barangay 422,1008
Metro Manila,NCR,Sampaloc,Barangay 423,1008
Metro Manila,NCR,Sampaloc,Barangay 424,1008
Metro Manila,NCR,Sampaloc,Barangay 425,1008
Metro Manila,NCR,Sampaloc,Barangay 426,1008
Metro Manila,NCR,Sampaloc,Barangay 427,1008
Metro Manila,NCR,Sampaloc,Barangay 428,1008
Metro Manila,NCR,Sampaloc,Barangay 429,1008
Metro Manila,NCR,Sampaloc,Barangay 430,1008
Metro Manila,NCR,Sampaloc,Barangay 431,1008
Metro Manila,NCR,Sampaloc,Barangay 432,1008
Metro Manila,NCR,Sampaloc,Barangay 433,1008
Metro Manila,NCR,Sampaloc,Barangay 434,1008
Metro Manila,NCR,Sampaloc,Barangay 435,1008
Metro Manila,NCR,Sampaloc,Barangay 436,1008
Metro Manila,NCR,Sampaloc,Barangay 437,1008
Metro Manila,NCR,Sampaloc,Barangay 438,1008
Metro Manila,NCR,Sampaloc,Barangay 439,1008
Metro Manila,NCR,Sampaloc,Barangay 440,1008
Metro Manila,NCR,Sampaloc,Barangay 441,1008
Metro Manila,NCR,Sampaloc,Barangay 442,1008
Metro Manila,NCR,Sampaloc,Barangay 443,1008
Metro Manila,NCR,Sampaloc,Barangay 444,1008
Metro Manila,NCR,Sampaloc,Barangay 445,1008
Metro Manila,NCR,Sampaloc,Barangay 446,1008
Metro Manila,NCR,Sampaloc,Barangay 447,1008
Metro Manila,NCR,Sampaloc,Barangay 448,1008
